user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,label,cleaned_text,sentiment,topic,misinformation_label
KarinKB,Pacific Northwest,Trying to keep up.,2008-09-05 20:44:25,633,581,3198,False,2020-08-02,"Florida #COVID19 
7,104 new cases 
62 deaths
8,079 hospitalized

Florida’s #coronavirus totals, residents and non-r… https://t.co/dcRuRxscKQ","['COVID19', 'coronavirus']",Twitter Web App,False,unverified claim,florida 7 104 new cases 62 deaths 8 079 hospitalized totals residents non r,NEGATIVE,6,unverified claim
Phebe Baltazzi,"Athens, Greece","Mother of two, Musician, Maritime-Math Studies, French teacher.  (Jungian) Depth Psychology.  Tweets in Greek/French/English/Italian 
Birthday 03/10",2010-10-05 08:47:12,160,213,2936,False,2020-08-22,"Healthy and #empathetic behaviour during #COVID19
 Everyone has an opinion on back-to-school plans. Here's how to t… https://t.co/V5vDJtWe3b","['empathetic', 'COVID19']",Twitter Web App,False,true information,healthy behaviour everyone opinion back school plans,POSITIVE,0,true information
The Pioneer,,Twitter account of India's leading independent right-thinking newspaper.,2012-01-21 16:23:26,22669,109,91,True,2020-07-26,"#Breaking: #Rajasthan's #COVID19 cases tally rises to 35,909 with 611 new infections today till 1030 hours. The num… https://t.co/yXjBPkdVh7","['Breaking', 'Rajasthan', 'COVID19']",Twitter for Android,False,true information,cases tally rises 35 909 611 new infections today till 1030 hours num,NEGATIVE,56,true information
Jonathan Sugarman,My testimony at t Finance Comm,"In 2007 I resigned from my position as Risk Manager at UniCredit Bank (IRL) due to liquidity breaches. A year later, all Irish banks ran dry.",2010-11-29 15:13:53,10086,0,16009,False,2020-08-29,.@patflanagan1 writes about the sad joke that is #Ireland's government. @MichealMartinTD as HM @LeoVaradkar's puppe… https://t.co/QOCE48hQra,['Ireland'],Twitter for Android,False,unverified claim,writes sad joke government hm puppe,NEGATIVE,18,unverified claim
Berry Street,"Victoria, Australia","We believe that children, young people and families should be safe, thriving and hopeful.",2010-08-26 22:54:59,6245,2219,3502,False,2020-08-17,The Berry Street School has been adapting to the #COVID19 pandemic. Hear from two Assistant Principals as they shar… https://t.co/4uwME5pR3j,['COVID19'],Gain Platform,False,unverified claim,berry street school adapting pandemic hear two assistant principals shar,POSITIVE,0,unverified claim
truthteller32020,,I am human.,2019-07-27 11:19:48,91,191,15100,False,2020-08-13,"This is disgusting and disgraceful, this man died from #COVID19 and people are using his account to tweet propagand… https://t.co/LnscWgDbXd",['COVID19'],Twitter for iPhone,False,misinformation,disgusting disgraceful man died people using account tweet propagand,NEGATIVE,16,misinformation
Su Mohan #VoteByMail🗳#WinBlue🗽#DemsWork4USA🇺🇸,Syracuse,"Mom, Wife, #WinBlue Strategist. Co-Founder, CFO: @DemsWork4USA. Strategic grassroots activism. Support #DemPartyPlatform. Help elect Democrats. Like,RT≠Endorse",2016-04-08 09:50:26,32484,26536,141880,False,2020-08-12,"#USA #CoronaVirusUSA #CoronaVirus #COVID19USA #Covid19
Coronavirus Cases: 5,305,957
Deaths: 167,749
Source: Worldom… https://t.co/e1PzPeXUfX","['USA', 'CoronaVirusUSA', 'CoronaVirus', 'COVID19USA', 'Covid19']",Twitter Web App,False,true information,coronavirus cases 5 305 957 deaths 167 749 source worldom,NEGATIVE,4,true information
Jimmy Kokinakes,"Kankakee, IL","There are no small audiences, only small comics.  http://t.co/kqZIgiqdRW",2014-05-31 18:52:32,1104,2071,8244,False,2020-08-10,@realDonaldTrump The ultimate RINO is @realDonaldTrump. The only party he's ever been loyal to is the Party of Trum… https://t.co/mRYuOwgJgO,,Twitter Web App,False,true information,ultimate rino party ever loyal trum,POSITIVE,13,true information
Brian Pincott,"Winnipeg, Manitoba","Wannabe Winnipegger, Calgarian, Maritimer, Quebecois. Canadian. Traditional territory of Treaty 1 Nations & Homeland of the Metis. Cis. He/Him",2009-07-09 01:33:52,8995,1508,29275,False,2020-08-18,"Let’s see: They went into full lockdown for two months. Then, they slowly re-opened. 8 months later: Wuhan Wave!… https://t.co/VBg2qpz884",,TweetDeck,False,true information,let see went full lockdown two months slowly opened 8 later wuhan wave,NEGATIVE,27,true information
Sterling Council,"Tallahassee, Florida",Attend our FREE webinar on the 6 Cs of Leadership During Times of Disruption! Register: https://t.co/5nLlSSqGig,2009-05-19 20:02:40,1091,1135,2397,False,2020-08-18,How has your business changed to adapt to #COVID19? #TuesdayTips,"['COVID19', 'TuesdayTips']",Twitter Web App,False,true information,business changed adapt,POSITIVE,9,true information
chilternbear,,Currently C. O. Welfare Worldwide. Animal welfare. Rugby and fungi tolerant.,2017-07-08 16:46:59,686,372,26073,False,2020-08-16,When we have finally found a cure for #COVID19 we should start work on a vaccine for radish addiction! https://t.co/RFhpSESnUT,['COVID19'],Twitter for iPad,False,true information,finally found cure start work vaccine radish addiction,NEGATIVE,8,true information
Global News Thailand 🇹🇭,กำแพงมีหู ประตูมีตา ,🏳️‍🌈😎ATHEIST☕☮📡🌐NewsGeek📰📱TechGeek🖨🏁Motorsport🏎 Music💿🎛80's🎼💃♒Comedy🎭🍴🧀Wine🍷🛫Aviation💺⛵🗺Travel🚞COOLJAPAN♨🏝Photography🏔Pro-Choice⚖Pro-Euthanasia⚕☯️ GEN X 🥃🇦🇺,2011-11-24 04:32:25,5486,6029,111332,False,2020-08-13,The @WHO Wants to Review The Results of #Russia's #COVID19 Vaccine Trials @ScienceAlert  https://t.co/vuMdM2l9xD,"['Russia', 'COVID19']",Twidere for Android,False,unverified claim,wants review results vaccine trials,NEGATIVE,8,unverified claim
Viral_Jharsuguda,"Jharsuguda, India",The one you trust,2020-04-27 12:23:16,776,13,504,False,2020-08-12,"#Odisha #COVID19 tally crosses 50,000-mark!!
1876 new #COVID19 cases in last 24 hours; 1182 from quarantine centres… https://t.co/dEbdpYCbhO","['Odisha', 'COVID19', 'COVID19']",Twitter for Android,False,true information,tally crosses 50 000 mark 1876 new cases last 24 hours 1182 quarantine centres,POSITIVE,11,true information
StoryTagger,"Brighton, England","The video learning platform that amplifies the human story
Designed by @LearnerLab.",2017-12-13 10:36:26,302,406,872,False,2020-08-13,‘We're in a similar situation to what international students have been in for a long time. A student in Hong Kong c… https://t.co/b5rVrF7vYi,,HubSpot,False,true information,similar situation international students long time student hong kong c,NEGATIVE,0,true information
Medscape,New York,"Medscape provides breaking medical news and expert perspectives, drug and disease information, and free CME across 30+ medical specialties.",2008-10-21 19:26:01,205594,40131,2132,True,2020-08-29,"#COVID19 rates in prisons far higher than in general population.
https://t.co/RQTtcrrJmv https://t.co/WJRR3xSUcc",['COVID19'],Sprinklr Publisher,False,true information,rates prisons far higher general population,NEGATIVE,76,true information
Brian Mills,"New York, NY","Consults on #UX, #productdesign, #humanfactors, #usability, #contentstrategy, and helped lead @UXPA_Int. #Design with clarity and #empathy. Let's talk!",2010-04-21 12:46:05,447,275,163,False,2020-07-29,#NYT: We’ll Be Wearing #Masks for a While. Why Not Make Them Nice?  #covid19 #design https://t.co/tkwQjLgroL,"['NYT', 'Masks', 'covid19', 'design']",Buffer,False,true information,wearing make nice,POSITIVE,5,true information
Sandhya Koushika Lab,"Mumbai, India","Cellular neurobiologists @TIFRScience Mumbai, who love genetics, live imaging and worms. Science is fun, let's go exploring. Many tweets by Sandhya Koushika.",2018-02-13 06:59:58,2535,525,2493,False,2020-07-25,"75% of emerging diseases have come from animals, WE MUST pay attention to deforestation &amp; climate change. 

Prepare… https://t.co/nnYp5z1ljo",,Twitter Web App,False,true information,75 emerging diseases come animals must pay attention deforestation amp climate change prepare,NEGATIVE,55,true information
SOLOMON AGBATOR,Lagos,#Life Coach #Public Speaker #Mentor. #Leadership #Activist #Liverpool FC #RSD Officer #UNHCR #NCFRMI #Law #Refugee #int'l Protection #bloger/ https://t.co/fJvNGnkATV,2011-07-19 11:57:07,352,291,1326,False,2020-08-11,"Essential Federal workers to resume work from 8am-4pm daily- FG
https://t.co/bZBYleEMyU

#COVID19 #Resume #BREAKING… https://t.co/wNhWP0Lpyc","['COVID19', 'Resume', 'BREAKING']",Twitter for Android,False,true information,essential federal workers resume work 8am 4pm daily fg,NEGATIVE,66,true information
JJ Jones,,"everyone hates trucks but, without trucks, you’d have nothing!",2011-05-06 07:01:19,438,340,1215,False,2020-08-29,Can’t believe the #GreatBritish ppl have been #brainwashed so easily and readily. What happened to their backbone?… https://t.co/IkowkOKKbr,"['GreatBritish', 'brainwashed']",Twitter for iPhone,False,unverified claim,believe ppl easily readily happened backbone,POSITIVE,13,unverified claim
SBA Minnesota,minneapolis,"The official Twitter account of the U.S. Small Business Administration Minnesota District Office. 

Neither RT nor @mentions imply endorsement.",2017-09-12 14:43:22,1222,1057,2367,False,2020-08-18,"Deadline soon 📅💰 Are you a #MN grocery convenience store, bakery, meat market or other retail food handler? 

Apply… https://t.co/rQCWMnFvQ6",['MN'],Hootsuite Inc.,False,true information,deadline soon grocery convenience store bakery meat market retail food handler apply,NEGATIVE,26,true information
M Velia Antonini,ICU Italy,"CCN, Perfusionist/Sonographer
SoMe editor @ELSOOrg @yourICM
@ECMOed #ECMO Education taskforce
@EuroELSO Steering C
SoMe team @ESICM @asaiojournal @Fluid_Academy",2011-02-09 09:40:21,6218,918,12794,False,2020-08-18,Keynote address by Prof Fraser @CCRG_Research @APELSOorg at #ELSO2020 virtual @ELSOOrg meeting: his network facilit… https://t.co/gPk9Q8Rfz7,['ELSO2020'],Twitter Web App,False,true information,keynote address prof fraser virtual meeting network facilit,POSITIVE,24,true information
Ryan Ralphs #KBF,Lockdown,"Free Speech & the truth is the only agenda we need. 
 Always question the narrative and keep an open mind 🧐",2012-02-24 18:34:49,937,1183,2421,False,2020-08-02,"Why if a death is registered with both influenza and #COVID19 is it recorded as a Covid death? 
Pneumonia is also a… https://t.co/VgIYflfjY5",['COVID19'],Twitter for Android,False,true information,death registered influenza recorded covid pneumonia also,NEGATIVE,51,true information
TerryAdirimMD,Florida/Maryland,"Health Policy * Public Health * COVID19 Pandemic Expert
Pediatric Emergency Physician & Health Care Executive 
Views do not represent my employer.",2014-06-10 14:51:07,4515,1665,8331,True,2020-08-10,"BREAKING:  Florida reports 4,247 new #COVID19 cases and 91 deaths - a new low since the beginning of the this part… https://t.co/Mqjv6GfPI4",['COVID19'],Twitter Web App,False,true information,breaking florida reports 4 247 new cases 91 deaths low since beginning part,NEGATIVE,6,true information
Jelloshotz,"North Carolina, USA","Veteran & owner of;
Jelloshotz Photography & Wicked Shotz Consortium.
Tattoos, photography, digital art, & gallery. Inquire for commissions.
Parler - Jelloshotz",2013-11-15 23:37:13,868,1022,23390,False,2020-08-18,"New Orleans has survived; wars, fires, pirates, &amp; hurricanes... 
Destroyed by a democRat mayor, a weak city council… https://t.co/4FLSp5GaFe",,Twitter for Android,False,true information,new orleans survived wars fires pirates amp hurricanes destroyed democrat mayor weak city council,NEGATIVE,72,true information
Sun Direct,India,Sun Direct DTH provides non-stop entertainment with 400+ channels & regional packs in several languages to choose from at an affordable price.,2014-07-09 10:44:38,10870,2105,496,True,2020-07-27,"If you have even a smallest of symptoms like cough, sore throat or fever it is better to self-isolate yourself and… https://t.co/d5ctBYlOSy",,Twitter for Android,False,true information,even smallest symptoms like cough sore throat fever better self isolate,NEGATIVE,29,true information
NIRDPR,"Rajendra Nagar, India","The official account of NIRDPR, an autonomous organisation under the Ministry of Rural Development.

Centre of excellence in Rural Development & Panchayati Raj",2016-05-15 05:45:14,3086,90,1641,False,2020-08-14,"Read #PolicyPaper- Revival &amp; Reconstruction of #RuralLivelihoods amidst #COVID19: Policy Responses, Opportunities &amp;… https://t.co/svayL7xvRs","['PolicyPaper', 'RuralLivelihoods', 'COVID19']",Twitter Web App,False,true information,read revival amp reconstruction amidst policy responses opportunities,POSITIVE,2,true information
Kashmir News,"Anantnag, Jammu And Kashmir","Get all the latest news updates including political,current affairs and many more on Kashmir News.

Facebook= https://t.co/XV8i4BT0bc",2018-09-20 08:21:31,5128,1,3600,False,2020-08-30,"#India's #COVID19 case tally crosses 35 lakh mark with a spike of 78,761 new cases &amp; 948 deaths in the last 24 hour… https://t.co/mOuMAiUYxG","['India', 'COVID19']",Twitter for Android,False,true information,case tally crosses 35 lakh mark spike 78 761 new cases amp 948 deaths last 24 hour,NEGATIVE,1,true information
"Bill Morice, MD, PhD","Rochester, MN","President of @MayoClinicLabs and Chair of Lab Medicine and Pathology @MayoClinic. Tweets are my own, not medical advice.",2017-01-18 16:57:24,4060,636,1238,False,2020-07-30,@TreyWallace_ looking forward to joining @FOXSportsKnox in an hour to discuss #COVID19 from @mayocliniclabs,['COVID19'],Twitter for iPhone,False,true information,looking forward joining hour discuss,POSITIVE,24,true information
Médica Vandálica ®,Atrincherada en tu corazón,Family doctor | Survivor of crimes against humanity| the best medicine is love| Exile for the Or-Mu dictatorship |Activist of heart| #SOSNicaragua 🇳🇮,2014-09-22 03:06:47,6599,864,67693,False,2020-08-17,"#COVID19 #SOSNicaragua Overcrowding, shortages of water and medical services have turned Nicaragua's prisons into c… https://t.co/OUVFZt7ulm","['COVID19', 'SOSNicaragua']",Twitter for Android,False,unverified claim,overcrowding shortages water medical services turned nicaragua prisons c,NEGATIVE,76,unverified claim
PeachMachine,Mushroom Kingdom,Subscribe to the Simpsons Watch-Along Podcast on your favorite podcast app! #SimpsonsWatch,2016-01-31 18:21:45,2767,1057,3172,False,2020-08-18,3 for 30: One-Arm Band Moves - Please subscribe to HafaJits YouTube &amp; Instagram pages... #3for30 #HafaJits… https://t.co/JHGATubrlC,"['3for30', 'HafaJits']",Twitter for iPhone,False,unverified claim,3 30 one arm band moves please subscribe hafajits youtube amp instagram pages,NEGATIVE,2,unverified claim
"Margo Simon, MD",NYC  | views entirely my own |,Family doctor | Psychiatrist | Health justice activist & systems innovator | Homelessness & addiction | Asst Clinical Professor @EinsteinMed | @YaleMed alum,2020-06-04 20:15:13,34,3,77,False,2020-07-27,"Shut it down, start over, do it right! 

Healthcare Professionals, sign the letter &amp; share widely. Others, sign the… https://t.co/bSSHn5hski",,LinkedIn,False,true information,shut start right healthcare professionals sign letter amp share widely others,NEGATIVE,2,true information
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,555,2,0,False,2020-08-29,"1 new case in Comoros 

[22:18 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,unverified claim,1 new case comoros 22 18 gmt,NEGATIVE,1,unverified claim
ᗰOᕼᗩᗰᗩᗪ,Cyber-torture.com,"Targeted Individual, COVERTLY tortured 24/7 #CyberTorture #StopElectronicTorture #NWO 👉Darpa https://t.co/BXQOl33gsB  👉UN @NilsMelzer is investigating https://t.co/lEFKiVpptH",2019-07-22 03:46:24,541,646,116,False,2020-07-28,Coronavirus infects bear cam rangers in remote Alaska national park #Covid19 https://t.co/YCtKGdfgiH,['Covid19'],Tweetbot for iΟS,False,true information,coronavirus infects bear cam rangers remote alaska national park,NEGATIVE,4,true information
JAMAL TOO FUNNY,"Mississippi, USA",Keeping the world laughing  makes me happy noone deserves to cry they deserve to smile 2020 my year,2020-06-22 13:00:56,407,721,1069,False,2020-08-09,WHEN YOUR HAIR SOCIAL DISTANCING 😂😂😂 #COVID19 #coronavirus #SocialDistancing https://t.co/tF6JZXyn5W,"['COVID19', 'coronavirus', 'SocialDistancing']",Twitter for Android,False,unverified claim,hair social distancing,NEGATIVE,13,unverified claim
Youtube SEO expert,Bangladesh,"A professional digital marketer, mainly servicing on Youtube on page seo and promoting videos on social media. Also expert on SMM, email collection & proofread",2018-07-09 19:56:54,235,386,24,False,2020-07-25,"A fantastic YouTube Video SEO gig service for optimizing Title, Description, Tags, HashTags, End Screen, Cards, Sub… https://t.co/XYqSL50hyr",,Twitter Web App,False,true information,fantastic youtube video seo gig service optimizing title description tags hashtags end screen cards sub,POSITIVE,78,true information
Lisa Cordray,New York,Actress & Storyteller,2013-11-07 20:13:11,61,69,7045,False,2020-08-08,#Despicable again.  @realDonaldTrump #DumpTrump #VoteBiden2020 #AmericaOrTrump #TrumpVirus #COVID19 https://t.co/QNDNRXxrfv,"['Despicable', 'DumpTrump', 'VoteBiden2020', 'AmericaOrTrump', 'TrumpVirus', 'COVID19']",Twitter Web App,False,LABEL_UNKNOWN,,POSITIVE,23,LABEL_UNKNOWN
Sambad English,Odisha,"Odisha Sun Times is now Sambad English. We cover Breaking News, Alerts & Feature Articles.

Join us on: https://t.co/dVPFiHHyyo",2013-11-12 08:17:29,34816,4,7,False,2020-07-26,#Odisha | Malkangiri district administration shares details of 15 new #COVID19 cases detected in the district today https://t.co/OGjFNy5wIE,"['Odisha', 'COVID19']",Twitter for Android,False,true information,malkangiri district administration shares details 15 new cases detected today,POSITIVE,1,true information
Kelvin Golding CMktr FCIM FISM FIDM,"London, England",Marketing Educator @uniofbeds | Social Mobility (#BAME) | FTSE100 Consultant | Top💯 SME Marketer | Course Director @CIM_Exchange | #Marketing #CMO #Influencer,2009-03-17 20:29:27,1614,622,5750,False,2020-07-25,"In An Era Of COVID-19 Disruption, Brands Must Rethink Marketing As Empathetic Customer Experiences… https://t.co/w2fhgUTVbI",,Hootsuite Inc.,False,unverified claim,era covid 19 disruption brands must rethink marketing empathetic customer experiences,NEGATIVE,9,unverified claim
Sahil Chugh NSUI,,,2020-04-23 16:30:54,54,161,676,False,2020-08-13,"All schools/colleges are closed due to #Covid19 &amp; classes are being conducted online, so these smartphones will be… https://t.co/SHsAv48Ijl",['Covid19'],Twitter for Android,False,unverified claim,schools colleges closed due amp classes conducted online smartphones,NEGATIVE,0,unverified claim
SummerSnow,,"👍President Trump 💯 - 2A μολὼν λαβέ - Common Sense - Animals & little people - LEO - The Wall 👎 Illegals before Americans - MSM -
🚫Lists 
😍/👹w Auto Correct",2010-01-14 18:58:52,1562,2446,65956,False,2020-08-30,The #ChinaVirus / #COVID19 was a terrorist attack by China and a political sh*t show by democrats.… https://t.co/Qzfke0QpCY,"['ChinaVirus', 'COVID19']",Twitter for Android,False,unverified claim,terrorist attack china political sh show democrats,NEGATIVE,68,unverified claim
FORSOL,Johannesburg South Africa,"Intelligence, forensics, profiling and risk management company providing consulting training and case management globally",2020-03-12 07:37:44,118,724,9,False,2020-08-10,SAPS #COVID19 SouthAfrica Station Update https://t.co/Gb8GOb4YoW,['COVID19'],Twitter Web App,False,true information,saps southafrica station update,NEGATIVE,44,true information
Tim Waller,"Greenville, SC",Media Relations Director for @gcschools. Former @wyffnews4 reporter. Truth-seeker. Proud grandpa. The safety of children before politics. Opinions are mine.,2007-08-01 01:13:43,4880,1736,4324,False,2020-08-08,"Barrow County, Georgia, schools forced to move online after 90 staff had to quarantine due to #COVID19 ⁦⁦… https://t.co/DixZJUUQlx",['COVID19'],Twitter for iPhone,False,true information,barrow county georgia schools forced move online 90 staff quarantine due,NEGATIVE,0,true information
Scottos Maximos,London Cornish,Background of #Psychology & #HumanRights. #dclinpsy trainee. Research: ‘#Dementia’ & #PAR.,2011-08-10 20:29:08,1123,1147,1347,False,2020-07-25,"@drwrein If ethnic minorities are an at risk group of dying &amp; BMI forms part of the evaluation of why, their approa… https://t.co/C2i8u7zjXb",,Twitter for iPhone,False,true information,ethnic minorities risk group dying amp bmi forms part evaluation approa,NEGATIVE,72,true information
jlsboutique,United States,Use these coupons to save!: Ibotta:KJHHVHT FetchRewards:J9THP Shopkick:KICK295983 Mercari:HXDWGH Poshmark:JLS_BOUTIQUE https://t.co/dbWlhnNuqx,2011-03-29 15:05:28,233,255,1295,False,2020-08-04,Praying for everyone’s safety. We are after all still in the middle of a pandemic. #covid19 https://t.co/s9ICQ1qeo4,['covid19'],Twitter for iPhone,False,unverified claim,praying everyone safety still middle pandemic,NEGATIVE,3,unverified claim
Tolessa Gurmessa,USA,"Vote him out on November 3, 2020",2011-11-27 15:18:18,1397,133,1193,False,2020-08-01,@AbiyAhmedAli You’re the #COVID19 they need to fight now. You killed more than the virus did. And they will win. You watch.,['COVID19'],Twitter for iPhone,False,unverified claim,need fight killed virus win watch,POSITIVE,15,unverified claim
CovidUpdates😷,Planet Earth,"😷 Daily #CoronaVirus updates.

📈 Live numbers and statistics.

📌Read pinned tweet to know more.

#StayHome #GoCoronaGo",2020-02-01 07:54:12,155,187,9535,False,2020-08-14,"#COVID19 #Italy 🇮🇹 as ofAugust 14, 2020:
Total cases: 
252,235 

Recovered: 
202,923

Deaths: 
35,231… https://t.co/SEFgNrOG8v","['COVID19', 'Italy']",CovidUpdatesBot,False,true information,ofaugust 14 2020 total cases 252 235 recovered 202 923 deaths 35 231,NEGATIVE,6,true information
Lovelesh Bhagat,NIT Silchar,Come fall in love with yourself  !,2020-08-02 14:27:00,1,56,22,False,2020-08-02,"Whole semester is to be Conducted Online but we NITians are to Pay FULL  TUITION FEE amount of ₹62500
Is it justifi… https://t.co/mElhFS0Arz",,Twitter for Android,False,true information,whole semester conducted online nitians pay full tuition fee amount 62500 justifi,NEGATIVE,0,true information
UN Women Australia,Australia,"UN Women Australia is recognised by UN Women as its partner in Australia to advance UN Women’s agenda, working towards a gender equal world.",2009-06-26 01:01:09,26708,1495,8369,True,2020-08-09,The #COVID19 pandemic is compounding the precarious situation in which many Indigenous Peoples already find themsel… https://t.co/aFngRjhhsx,['COVID19'],Hootsuite Inc.,False,unverified claim,pandemic compounding precarious situation many indigenous peoples already find themsel,NEGATIVE,3,unverified claim
MVP: Madam Vice President Pod,"Washington, DC",The hunt for a female Vice President. Weekly until the announcement.,2009-04-24 23:03:09,98,182,155,False,2020-07-25,"By the way, next week’s episode will definitely be talking about @AOC’s big #speech as well as COVID-19 and other t… https://t.co/HH78ABRnP3",['speech'],Twitter for iPhone,False,unverified claim,way next week episode definitely talking big well covid 19,POSITIVE,14,unverified claim
Todd Gaebe,,,2016-08-05 00:41:02,29,182,122,False,2020-08-22,Still bored lol. #corona #coronavirus #covid #covid19 #covıd19 #virus #quarantine #quarantinelife… https://t.co/Cfgn2AWaAu,"['corona', 'coronavirus', 'covid', 'covid19', 'covıd19', 'virus', 'quarantine', 'quarantinelife']",Instagram,False,unverified claim,still bored lol,NEGATIVE,34,unverified claim
Rotary Club of Panaji Mid-town,"Panaji, India",Club from Panaji Goa,2020-07-23 09:36:16,0,3,6,False,2020-07-25,RC Panaji Mid-Town alongwith Art of Living Foundation distributed Immunity booster kits to Panaji Police Station.… https://t.co/9vlFWWDMH2,,Twitter for iPhone,False,true information,rc panaji mid town alongwith art living foundation distributed immunity booster kits police station,NEGATIVE,8,true information
Independent Voter,,"FED-UP Citizen, Registered Independent. Anti-Trumper.  
Mother, small biz owner, ever evolving...flawed human being. 
Devoted Cuomosexual
#OneVoice1 #Z8",2010-10-07 23:38:50,11260,10995,146641,False,2020-07-28,@LSD122070 @Sam_and_the_dog @sclinton60 @PatriotSammi @hig68 @RacerxJax @CharlotteChar22 @angie_keathly… https://t.co/Vq3IaylIOk,,Twitter for Android,False,LABEL_UNKNOWN,,POSITIVE,30,LABEL_UNKNOWN
