user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,label,cleaned_text,sentiment,topic,misinformation_label
ANA Ethics,"Silver Spring, MD","Liz Stokes, Director, ANA Center for Ethics & Human Rights, RTs ≠ endorse 📩ethics@ana.org",2016-11-21 19:40:20,1665,614,1265,False,2020-08-02,Who gets a vaccine first? US considers race in #COVID19 plans. https://t.co/xcpeiRMFu4,['COVID19'],TweetDeck,False,true information,gets vaccine first us considers race plans,NEGATIVE,4,true information
Dushyant Vachhani,,,2010-02-11 00:42:17,38,44,53,False,2020-08-29,@WajahatAli Do in person #EarlyVoting (able &amp; willing) it gets counted on Nov-3 EOD. e.g. #WashingtonDC's early vot… https://t.co/4peSiPx2Sz,"['EarlyVoting', 'WashingtonDC']",Twitter Web App,False,true information,person able amp willing gets counted nov 3 eod e g early vot,NEGATIVE,6,true information
The Bitch Has Spoken,United States,"Reg Independent, ProChoice, Animal RIghts. Happily married. I don't need your approval🤬 #VoteTrumpOut🎯 #25thAmendment🇺🇲  #StopYulin🐾 #Resist👊🏼 #Protest👊",2012-03-29 07:28:08,146,466,3292,False,2020-08-10,"@GOPChairwoman @realDonaldTrump #DictatorDonny CAUSED this economic downfall not handling #COVID19 #pandemic 
He's… https://t.co/ZuM0diwD55","['DictatorDonny', 'COVID19', 'pandemic']",Twitter for Android,False,unverified claim,caused economic downfall handling,NEGATIVE,3,unverified claim
Aditya Sharma,"Kota, India","I put myself in the way of things happening, and they happened.
.

Mahi ❤️❤️",2019-02-18 17:18:33,63,65,24583,False,2020-08-12,"Participated as an Ambassador in HAC (Hack Against Covid) conducted by @codezoned during 7-9th August, 2020.… https://t.co/CgvSIoUi2Z",,Twitter Web App,False,unverified claim,participated ambassador hac hack covid conducted 7 9th august 2020,POSITIVE,17,unverified claim
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,510,1,0,False,2020-08-18,"40 new cases in Jordan 

[17:03 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,true information,40 new cases jordan 17 03 gmt,POSITIVE,8,true information
Conservative in Utah,,"Christian, husband, father, genealogist, movie fan, blogger, and author, and I still have time for a day job.  https://t.co/2qaY85tR7w",2015-05-04 01:43:50,41,54,13700,False,2020-08-12,"The number of cases in the USA reached the lowest amount since August 3, and the rate of increase reached the lowes… https://t.co/eIbgZ4ZAdP",,Twitter Web App,False,true information,number cases usa reached lowest amount since august 3 rate increase lowes,NEGATIVE,8,true information
Michelle Mercurio,"Richmond, VA",Brand Catalyst & Coach. Get paid MORE to be more YOU. Ambassador @Richmond_CM #RVA #NASA #EDM #craftbeer,2008-02-25 21:21:49,1068,1642,3238,False,2020-07-30,"Summed up in a tweet, just like the #CheetoInChief  likes it!  @realDonaldTrump @POTUS #COVID19 (didn't mean to off… https://t.co/8Us9jAan0d","['CheetoInChief', 'COVID19']",Twitter for Android,False,unverified claim,summed tweet like likes mean,NEGATIVE,11,unverified claim
Bangalore 247,Bengaluru,"Bangalore 247 is a online news portal based in Bengaluru, karnataka. Stay tuned to get more updates!",2020-05-19 06:46:43,196,87,1,False,2020-08-14,"#COVID19 India Tracker
(As on 14 August, 2020, 08:00 AM)

▶️ Confirmed cases: 2,461,190
▶️ Active cases: 661,595
▶️… https://t.co/ppEkEgk6ES",['COVID19'],Twitter for Android,False,true information,india tracker 14 august 2020 08 00 confirmed cases 2 461 190 active 661 595,NEGATIVE,8,true information
arda,Fl,17,2016-01-27 13:31:02,55,108,352,False,2020-07-26,Can’t wait to see coronavirus cases rise because of schools reopening...  #COVID19 #schoolsreopening https://t.co/5rVjPxdKfB,"['COVID19', 'schoolsreopening']",Twitter for iPhone,False,unverified claim,wait see coronavirus cases rise schools reopening,NEGATIVE,1,unverified claim
Robert Sitler,"New York, USA",Yo! Whats good! I’m a future Air Force Pilot (hopefully) who doesn’t really post much! Follow if you’d like!,2018-08-22 00:55:11,13,22,54,False,2020-08-22,WE ARE LIVE!!!! Come Down and Hang Out In Chat!!! Lets Get A Dub!!! #CallofDuty #Warzone #YouTube #COVID19… https://t.co/K0aqDLsc4D,"['CallofDuty', 'Warzone', 'YouTube', 'COVID19']",Twitter for iPhone,False,unverified claim,live come hang chat lets get dub,NEGATIVE,19,unverified claim
Gren Gale/PM Results,Surrey UK,"Author/Mentor/Consultant - ""Remote Work The New Normal"" ""The Remote Project Manager"" ""Project Management for SMEs"". Let me help you to run your projects better",2014-06-04 15:09:51,2653,3813,2713,False,2020-08-13,Read the new book by Gren Gale.  For those working from home or likely to be working from home in the future this b… https://t.co/fpBva9dO5o,,Hootsuite Inc.,False,unverified claim,read new book gren gale working home likely future b,POSITIVE,3,unverified claim
Angie,USA,Mom of 4 💜 Entrepreneur💰Global businesswoman 🌎 Loyal friend 👯 Musician 🎹Tacos are life! 🌮,2009-03-22 22:15:09,1007,3887,2989,False,2020-07-31,@washk12 @GovHerbert @SWUHEALTH @pvhs1983 here are some questions for you since you shouldn’t be educating anyone.… https://t.co/yWt5rJ7O7K,,Twitter for iPhone,False,unverified claim,questions since educating anyone,NEGATIVE,1,unverified claim
Trading Range EURUSD,,ForEx Trading Range in this Context mainly is based on Price Action and developing Points of Control (POC) - occasionally looking at some more technical Tools.,2009-07-10 08:58:47,4228,7,123,False,2020-08-07,MAGA-Land Log #393 - AFBF report: farm bankruptcies rose 8% last year. Before #Covid19 global farm glut pressured p… https://t.co/awiq6R1nmH,['Covid19'],Twitter Web App,False,true information,maga land log afbf report farm bankruptcies rose 8 last year global glut pressured p,NEGATIVE,3,true information
ANI UP,,"Asian News International: Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles.",2016-03-07 05:14:09,409678,0,0,True,2020-08-12,Gorakhpur: UP CM Yogi Adityanath visited BRD Medical College and inspected the hospital arrangements amid #COVID19… https://t.co/cAk3giiQxA,['COVID19'],Twitter Web App,False,true information,gorakhpur cm yogi adityanath visited brd medical college inspected hospital arrangements amid,NEGATIVE,0,true information
Firdaus Hashim,Singapore,"Another news and current affairs junkie from Singapore. Curious to know more about my home region, Asia, and the Middle East.",2007-09-20 20:37:11,1000,1347,3475,False,2020-08-01,#Japan Acted Like the Virus Had Gone. Now It’s Spread Everywhere.  https://t.co/YPTkdepP1I #COVID19 #coronavirus,"['Japan', 'COVID19', 'coronavirus']",Twitter for Android,False,unverified claim,acted like virus gone spread everywhere,NEGATIVE,12,unverified claim
Moe,Ur mom,"BIDEN 2020, bye don 👋, #BLM,",2020-05-20 02:40:54,137,380,284,False,2020-07-28,"Lol 145,000 dead to covid and he’s spending his time on this 😂 #COVID19 #Hydroxychloroquine #TrumpFailsAmerica… https://t.co/dBfBDdn6NO","['COVID19', 'Hydroxychloroquine', 'TrumpFailsAmerica']",Twitter for iPhone,False,unverified claim,lol 145 000 dead covid spending time,NEGATIVE,17,unverified claim
🚁#SaveTimeless 🐢🍎🎣🧸,United States,#Clockblocker #Thalassophile ❤️ #MCU #Outlander #AStartingPoint #Heartie #GrantUsAFamily #TeamPopcorn 👊🏻👊🏽👊🏿,2011-04-21 08:13:11,727,209,61920,False,2020-08-16,"@lindakleintop @dawnflite @brbird @brspndr Hahaha i love this song, especially in 2020!!! #COVID19 https://t.co/t0tK3bGdSB",['COVID19'],Twitter for iPhone,False,unverified claim,hahaha love song especially 2020,POSITIVE,20,unverified claim
CSW USA,"Casper, Wyoming","We are Christian Solidarity Worldwide-USA, a partner to the non-profit CSW organizations. We advocate for religious freedom for all peoples and faiths.",2010-09-20 20:40:31,1152,57,0,False,2020-07-30,"As the #COVID19 pandemic continues to spread, we share some of the growing concerns about the impact in prisons.  https://t.co/fG6S5zwIjP",['COVID19'],Hootsuite Inc.,False,true information,pandemic continues spread share growing concerns impact prisons,POSITIVE,2,true information
Whateverrr💋,"BayArea, CA",Chillinnnnnn,2010-06-21 06:02:21,552,226,3995,False,2020-08-16,Need this..  I’m so over it 😒 #wakemeupwhenitsover #COVID19 https://t.co/0AaHVRSvsq,"['wakemeupwhenitsover', 'COVID19']",Twitter for iPhone,False,unverified claim,need,NEGATIVE,10,unverified claim
Wellcome,Global,"We're a health research foundation. We support scientists, take on big health challenges, campaign for better science & help everyone get involved in research.",2009-01-31 23:30:47,181136,1887,15690,True,2020-07-26,"“We need to start asking the right questions, right now,” says Prof @trudie_lang 

As #COVID19 continues, we must s… https://t.co/ubuzghaEBX",['COVID19'],Sprout Social,False,unverified claim,need start asking right questions says prof continues must,NEGATIVE,1,unverified claim
Rajnarayan Vishwakarma,"Mumbai, India",Freelance Web Developer/Designer & also Web #Journalist,2010-01-21 07:32:17,24,121,577,False,2020-07-28,The production of the Oxford coronavirus vaccine named Covidshield—one of the frontrunner #COVID19 vaccine candidat… https://t.co/pTEee7copv,['COVID19'],Twitter for Android,False,true information,production oxford coronavirus vaccine named covidshield one frontrunner candidat,NEGATIVE,4,true information
Suky Spook,England,"Expect the unexpected, it's a deep rabbit hole. Non reliquit lapis qui non reversatur.",2011-07-21 09:49:11,2033,2044,98886,False,2020-08-09,"@MsRightMsRight Imo on one level #COVID19 is a test for stupid. 
Sadly lots of people have passed said test. 😳🤪",['COVID19'],Twitter for iPhone,False,unverified claim,imo one level test stupid sadly lots people passed said,NEGATIVE,0,unverified claim
DoTale,Kolkata,"Online Food Mart and Delivery Service at Your Doorstep.
Your own local bazaar, at your fingertip.
Free, Fast & Fresh Deliveries.",2020-05-10 07:42:47,0,0,0,False,2020-08-30,"From now your market responsibility is ours - DoTale

#DoTale #KMDassSolutions #COVID19 #sanitize #disinfectant… https://t.co/mIIxHOv06W","['DoTale', 'KMDassSolutions', 'COVID19', 'sanitize', 'disinfectant']",Twitter Web App,False,true information,market responsibility dotale,NEGATIVE,3,true information
SpeakTrueAlways,India,Live for nothing or die for something,2019-12-29 03:15:26,6,45,1581,False,2020-08-09,"@globaltimesnews China is responsible for all kind virus  #ChineseNoodleArmy
#WuhanVirus 
#ChineseVirus
#COVID19… https://t.co/RV09CBdL7h","['ChineseNoodleArmy', 'WuhanVirus', 'ChineseVirus', 'COVID19']",Twitter for Android,False,unverified claim,china responsible kind virus,NEGATIVE,12,unverified claim
Garret Wassermann for PA-45th 🌻,PA 45th district,"Mathematician, physicist, computer scientist. 2020 @AlleghenyGreens Candidate, PA State Representative 45th District. #BanFracking, #GreenNewDeal, #SinglePayer.",2018-04-06 18:35:30,409,799,15119,False,2020-07-27,"Nope, @PADems &amp; @PAGOP thought handouts to the oil &amp; gas industry was the top priority over #COVID19. So much of a… https://t.co/UFhxgb2mRS",['COVID19'],Twitter Web App,False,unverified claim,nope amp thought handouts oil gas industry top priority much,NEGATIVE,3,unverified claim
Mrbandot,"San Francisco, CA","International Contractor Engineering, speak 7 languages the entire planet is my home. Antipathy of snollygosters and there ilk!",2019-05-26 03:24:25,149,379,8459,False,2020-07-28,"@potus bought 63 million doses of Hydroxychloroquine. So he will use the Vets as guinea pigs, to prove the drug is… https://t.co/xYtpDWqvmR",,Twitter for Android,False,true information,bought 63 million doses hydroxychloroquine use vets guinea pigs prove drug,NEGATIVE,18,true information
Shanky,"Dubai, India & Vienna ","Advertising, Frequent Flyer, Race Driver, ANIMALS OVER HUMANS, Vegan, Husband, Father & Fitness Freak...and importantly, I am not your Target Audience!!!",2009-06-09 12:25:06,1449,4938,18608,False,2020-08-30,"In other news, India recorded 78761 #COVID19 positive cases in the last 24 hours.  Highest single day surge! https://t.co/1hMAxwOCJY",['COVID19'],Twitter for iPhone,False,true information,news india recorded 78761 positive cases last 24 hours highest single day surge,POSITIVE,7,true information
Kagiso Fortune,,"A Human Kong🦍🤨?

https://t.co/oasr1rIAtW",2019-03-09 08:50:16,43,258,2182,False,2020-08-12,"I am an Afrobeats Artist,Producer,Songwriter,Rapper,Singer.With All this talents,i only lack equipment..Show Love w… https://t.co/0kRMkqG4C1",,Twitter for Android,False,unverified claim,afrobeats artist producer songwriter rapper singer talents lack equipment show love w,NEGATIVE,20,unverified claim
Kelvin Golding CMktr FCIM FISM FIDM,"London, England",Marketing Educator @uniofbeds | Social Mobility (#BAME) | FTSE100 Consultant | Top💯 SME Marketer | Course Director @CIM_Exchange | #Marketing #CMO #Influencer,2009-03-17 20:29:27,1614,622,5750,False,2020-07-25,"In An Era Of COVID-19 Disruption, Brands Must Rethink Marketing As Empathetic Customer Experiences… https://t.co/w2fhgUTVbI",,Hootsuite Inc.,False,unverified claim,era covid 19 disruption brands must rethink marketing empathetic customer experiences,NEGATIVE,3,unverified claim
Meloy Ivie,"Washington, DC",#Feminist. Opinions are my own.,2014-01-14 01:11:32,161,1158,9461,False,2020-08-16,"Pro tip, ladies. When you don’t want to keep taking your mask off &amp; on. Turn it into an arm band. #COVID19… https://t.co/v22MEdbLVp",['COVID19'],Twitter for iPhone,False,true information,pro tip ladies want keep taking mask amp turn arm band,NEGATIVE,6,true information
Satya Prakash Dash,"ad-interim pause in Berlin, DE","Founding Team @BIRAC_2012, Board @venture_center FoundingDirector @PATHtweets ImpactLab Designed 15 natl prog #BIG #SPARSH #SIIP #BioNEST #BREC #BRIC #AcE #SEED",2009-07-26 22:09:10,1045,807,1,False,2020-08-08,"I love the #GIF! &amp; great messaging @Centogene 
#TestBeforeYouTravel #COVID19 https://t.co/MMqyHMJWP5","['GIF', 'TestBeforeYouTravel', 'COVID19']",Twitter Web App,False,unverified claim,love amp great messaging,POSITIVE,6,unverified claim
Malcolm Cesar,Atlanta,Creator of The Super Affiliate Bizleads Automation Summit,2019-10-25 23:55:32,138,269,61,False,2020-07-27,PART 1: It’s been a crazy year so far with all of this COVID-19 stuff and there are plenty of challenges for everyo… https://t.co/pWandzBK0m,,Twitter Web App,False,unverified claim,part 1 crazy year far covid 19 stuff plenty challenges everyo,POSITIVE,17,unverified claim
AlastairJohn Sellick,"Cape Town, South Africa",Soutie who didn't run #CapeTown #WindsurfingReport #MTB fanatic CapeEpic2017 & CapeEpic2019 finisher Author asserts moral rights © Retweets don't endorse 🇿🇦,2009-06-11 21:58:45,1275,4391,9524,False,2020-08-01,#Golf #Covid19 I think I finally won... 🇿🇦⛳️🇺🇸 (@ Hermanus Golf Club) https://t.co/LAgpfAOhoG https://t.co/Of5z6cJbl4,"['Golf', 'Covid19']",Foursquare,False,true information,think finally hermanus golf club,NEGATIVE,11,true information
Oxyfind Technologies Pvt Ltd,"Guwahati, Assam","Hardware-less Contact Less Entry | Zero Crowd Zone Technology | Peer to Peer Tele Medicine for Hospital & Clinics

Read more: https://t.co/ZfX9gLiyHq",2020-03-27 10:24:04,6,6,13,False,2020-08-08,Oxyfind provides automated appointments through various platforms&amp;tele-medicine feature called Oxyphone enables con… https://t.co/wGD0kYSq9o,,Twitter for Android,False,true information,oxyfind provides automated appointments various platforms amp tele medicine feature called oxyphone enables con,NEGATIVE,0,true information
Small Cap Strategist,New York City,"Debra Fiakas is the Small Cap Strategist and MD of Crystal Equity Research, an independent research source on small-cap companies.  Note disclosures in reports.",2009-05-06 15:12:46,3238,1032,162,False,2020-07-28,Amyris $AMRS and The Infectious Disease Research Institute partner to advance novel RNA vaccine platform -… https://t.co/2MPcBlgLXo,,Twitter Web App,False,true information,amyris amrs infectious disease research institute partner advance novel rna vaccine platform,POSITIVE,4,true information
chicago tuff,Chicago ,"Kinky, hedonist psychotherapist with Dom tendencies. I love cuck couples. Kinky Couples, sub women. I like learning what gets people off.",2015-02-17 17:04:07,60,142,171,False,2020-07-25,@HorseshoeHammnd why give people masks? No one is wearing them.  No one asks them to leave. No security at all. Soo… https://t.co/BFiCI509R8,,Twitter for iPhone,False,unverified claim,give people masks one wearing asks leave security soo,NEGATIVE,9,unverified claim
Henshaws,Across the North of England,A charity supporting blind / visually impaired people & those with a range of other disabilities. Taking you #BeyondExpectations #Blind #Disability #SightLoss,2009-03-20 11:44:56,6340,1135,5266,False,2020-08-30,Mark ventured out &amp; about on the high street to look in detail at some of the changes that shops/services have put… https://t.co/U8nWd8Dyrb,,Buffer,False,true information,mark ventured amp high street look detail changes shops services put,POSITIVE,6,true information
Shankar Prasad,New Delhi,"#BigDataEngineer, #DataScience, #AI, #MachineLearning, #Python",2010-05-07 16:38:52,46,407,406,False,2020-08-18,"#Bot result - #Covid19 Latest Updates - #Gurugram

                Positive: 10472 | Active: 762 | Recovered: 9580… https://t.co/XiFHjPU7Wx","['Bot', 'Covid19', 'Gurugram']",shankar_live_bot,False,true information,result latest updates positive 10472 active 762 recovered 9580,POSITIVE,8,true information
Nigel Munya,"Harare, Zimbabwe",GOD FIRST | TECH SAVVY | MINIMALIST | PROGRAMMER | DESIGNER | FARMER,2011-01-23 08:38:59,330,166,2663,False,2020-08-04,"@263Chat Surprisingly according to these stats:

▪Only about 3.7% of the #Covid19 cases resulted in death
▪ About 5… https://t.co/rl2ZBCr90N",['Covid19'],Twitter Web App,False,true information,surprisingly according stats 3 7 cases resulted death 5,NEGATIVE,7,true information
A better tomorrow,"London, England","Having a vision is important, but it all comes down to execution.  An inclusive society is a shared responsibility for a better tomorrow.",2013-04-27 10:20:24,24,301,328,False,2020-08-06,@ozm #coronavirus #COVID19 existed in bats,"['coronavirus', 'COVID19']",Twitter for Android,False,true information,existed bats,POSITIVE,11,true information
Jennifer Fielding,,"Civil serpent, reader, thinker, mom, public education supporter, political junkie, avid consumer of media and current events",2013-11-23 20:39:40,140,390,15,False,2020-08-16,Thread from Dr Zoe Hyde on #covidtoes and #covid19 in children - still so many unknowns #bced #UnsafeSeptember… https://t.co/t4x7uHzdV6,"['covidtoes', 'covid19', 'bced', 'UnsafeSeptember']",Twitter for Android,False,unverified claim,thread dr zoe hyde children still many unknowns,NEGATIVE,1,unverified claim
billyshakes1561,,,2018-09-07 20:25:48,15,125,27,False,2020-07-25,@MrOlmos @maddow Real warrior standing up for #america not @realDonaldTrump brown shirt @DHS_Wolf @DHSgov making Ru… https://t.co/2GbTZfOimc,['america'],Twitter for iPhone,False,true information,real warrior standing brown shirt making ru,POSITIVE,9,true information
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,475,1,0,False,2020-08-09,"175 new cases in Singapore 

[8:48 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,true information,175 new cases singapore 8 48 gmt,POSITIVE,8,true information
Thomas Coombs,"Leeds, England","One of Yorkshire’s oldest and most respected firms of Chartered #Accountants, #Tax and #Business Advisers. 

#since1878",2014-05-10 13:18:03,63,57,10,False,2020-08-17,"#RishiSunak reopens support scheme for #selfemployed

https://t.co/tGfvSxxSgp

#SEISS #COVID19 https://t.co/8Xx54hajR5","['RishiSunak', 'selfemployed', 'SEISS', 'COVID19']",Hootsuite Inc.,False,true information,reopens support scheme,POSITIVE,1,true information
Open Letters,Text RESIST to 50409,"Copies of real letters delivered to the President, Congress, Governors, and State Legislators. Send 'resist' as a Direct Message to @resistbot to write yours.",2017-12-06 22:18:07,17407,3,2,True,2020-08-17,"🖋 Sign “Authorize COVID-19 Rapid Testing” and I’ll deliver a copy to your officials: https://t.co/twhsozTwHV

📨 No.… https://t.co/vaB7Bea0b7",,Resistbot Open Letters,False,true information,sign authorize covid 19 rapid testing deliver copy officials,NEGATIVE,15,true information
DCJain Real Estate,Gurgaon,"DC Jain Real estate is a leading real estate agent in Gurugram. we deal in residential, commercial and all other types of property.",2012-11-26 06:26:31,4205,3267,1930,False,2020-07-28,"Conscient Heritage Max
Gurugram Sector 102...

We are here to help you always
Call Us Now:- +91-9953819977

Web:-… https://t.co/QRjVd0ku72",,Twitter Web App,False,true information,conscient heritage max gurugram sector 102 help always call us 91 9953819977 web,NEGATIVE,22,true information
Jireh Servants,$,"Desiring to heed Revelation 3:18, the only counsel of The Amen in the Bible. The corruptible flesh to be incorruptible, 1 Thessalonians 5:24.",2013-03-22 04:22:50,228,0,252,False,2020-08-30,"Best Preparation to be Truly Successful after the Pandemic, The e World, SEE: https://t.co/VePDSKKXj6 #eWorld #4IR… https://t.co/OadSULNJKe","['eWorld', '4IR']",Twitter Web App,False,true information,best preparation truly successful pandemic e world see,POSITIVE,2,true information
VOD News | វីអូឌី ព័ត៌មាន,Cambodia,VOD English | Cambodia's News in English | KH: https://t.co/L5nGaMerij | EN: https://t.co/Nub4oB4Vud,2019-09-11 09:50:09,2511,36,72,True,2020-07-25,"The Health Ministry on Saturday reported 23 new #COVID19 cases and one recovery, bringing #Cambodia's total coronav… https://t.co/vqhSi5b7Pd","['COVID19', 'Cambodia']",TweetDeck,False,true information,health ministry saturday reported 23 new cases one recovery bringing total coronav,NEGATIVE,5,true information
Adrienne G 😷🏠🧴🧼,"Hertfordshire & Wiltshire, UK","Travelbug, cyclist and bookaholic. Like dogs too.",2009-04-07 18:31:04,298,2041,7043,False,2020-08-22,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/v5JaJFbRlk",['COVID19'],Twitter for iPad,False,true information,help slow spread identify risk cases sooner self reporting symptoms daily even,NEGATIVE,0,true information
🌊🌊Imajicka🌊🌊#Biden2020,Eastern United States,Scorpio. Lover of cats. Reader of books. They/Them #Witch #Pagan #Magick #Resist #VoteBlue #WearAMask #trumpVirus #Biden2020 #TeamJustice #Gestapotrump,2019-06-04 06:53:54,10138,10543,3771,False,2020-08-11,https://t.co/ZynfJKNSCp #resist #trumpvirus #covid19 Until the GOP are removed from office &amp; trump is secure in a j… https://t.co/uBxjEt50Ua,"['resist', 'trumpvirus', 'covid19']",Twitter Web App,False,unverified claim,gop removed office amp trump secure j,NEGATIVE,6,unverified claim
Dan O'Neill,Co. Limerick ,"Action Through #Education • Love #Music, #EmploymentRelations, #HumanRights, #History, #Culture, #Nature, #Family • MA in #PublicAffairs • Insta: danloneill",2009-07-20 13:38:46,8134,4869,18046,False,2020-08-18,Churches &amp; other places of worship play an incredibly important role in giving many people (particularly older peop… https://t.co/KAAa8HBXYX,,Twitter for iPhone,False,true information,churches amp places worship play incredibly important role giving many people particularly older peop,POSITIVE,16,true information
Matt 4 EFTA 🇳🇴 🇮🇸 🇨🇭 🇱🇮🇬🇧,UK,Roman Catholic fan of death metal and Star Wars.   #basicincome #UBI #noshoesinthehouse #EFTA  🇽🇰 🇺🇦 🇹🇼,2018-04-16 17:00:20,2776,4995,167536,False,2020-08-04,How many Covid diagnoses are false positives? #COVID19 https://t.co/mRyopx5Ddh via @spectator,['COVID19'],Twitter for Android,False,misinformation,many covid diagnoses false positives via,NEGATIVE,0,misinformation
